latitude,longitude,value
37.749999986000006,125.85416667749998,0.0
37.749999986000006,125.87500001099997,0.0
37.749999986000006,125.89583334449998,0.0
37.749999986000006,125.91666667799997,0.0
37.749999986000006,125.93750001149998,0.0
37.749999986000006,125.95833334499997,0.0
37.749999986000006,125.97916667849996,0.0
37.749999986000006,126.00000001199997,0.0
37.749999986000006,126.02083334549997,0.0
37.749999986000006,126.04166667899997,0.0
37.749999986000006,126.06250001249997,0.0
37.749999986000006,126.08333334599997,0.0
37.749999986000006,126.10416667949997,0.0
37.749999986000006,126.12500001299998,0.0
37.749999986000006,126.14583334649997,0.0
37.749999986000006,126.16666667999998,0.0
37.749999986000006,126.18750001349997,0.0
37.749999986000006,126.20833334699998,0.0
37.749999986000006,126.22916668049997,1.667
37.749999986000006,126.25000001399997,0.0
37.749999986000006,126.27083334749997,0.0
37.749999986000006,126.29166668099997,0.0
37.749999986000006,126.31250001449997,0.0
37.749999986000006,126.33333334799997,0.0
37.749999986000006,126.35416668149998,0.831
37.749999986000006,126.37500001499997,1.575
37.749999986000006,126.39583334849998,2.907
37.749999986000006,126.41666668199997,1.416
37.749999986000006,126.43750001549998,2.198
37.749999986000006,126.45833334899997,2.424
37.749999986000006,126.47916668249997,23.146
37.749999986000006,126.50000001599997,11.394
37.749999986000006,126.52083334949997,4.364
37.749999986000006,126.54166668299997,2.349
37.749999986000006,126.56250001649997,3.486
37.749999986000006,126.58333334999998,2.72
37.749999986000006,126.60416668349997,2.738
37.749999986000006,126.62500001699998,2.791
37.749999986000006,126.64583335049997,2.95
37.749999986000006,126.66666668399998,5.321
37.749999986000006,126.68750001749997,9.267
37.749999986000006,126.70833335099996,4.49
37.749999986000006,126.72916668449997,10.315
37.749999986000006,126.75000001799997,18.606
37.749999986000006,126.77083335149997,40.835
37.749999986000006,126.79166668499997,14.553
37.749999986000006,126.81250001849997,10.034
37.749999986000006,126.83333335199997,4.11
37.749999986000006,126.85416668549998,4.208
37.749999986000006,126.87500001899997,4.927
37.749999986000006,126.89583335249998,4.78
37.749999986000006,126.91666668599997,3.699
37.749999986000006,126.93750001949996,5.428
37.749999986000006,126.95833335299997,3.556
37.749999986000006,126.97916668649997,2.777
37.749999986000006,127.00000001999997,2.897
37.749999986000006,127.02083335349997,7.135
37.749999986000006,127.04166668699997,45.169
37.749999986000006,127.06250002049997,44.504
37.749999986000006,127.08333335399998,41.941
37.749999986000006,127.10416668749997,37.019
37.749999986000006,127.12500002099998,25.919
37.749999986000006,127.14583335449997,3.038
37.749999986000006,127.16666668799998,0.0
37.749999986000006,127.18750002149997,3.675
37.749999986000006,127.20833335499997,11.476
37.749999986000006,127.22916668849997,7.44
37.749999986000006,127.25000002199997,2.111
37.749999986000006,127.27083335549997,2.865
37.749999986000006,127.29166668899997,1.426
37.749999986000006,127.31250002249998,2.329
37.749999986000006,127.33333335599997,0.0
37.749999986000006,127.35416668949998,2.382
37.749999986000006,127.37500002299997,1.483
37.749999986000006,127.39583335649998,1.114
37.749999986000006,127.41666668999997,2.275
37.749999986000006,127.43750002349998,3.565
37.749999986000006,127.45833335699997,0.0
37.749999986000006,127.47916669049997,2.383
37.749999986000006,127.50000002399997,1.312
37.749999986000006,127.52083335749997,1.723
37.749999986000006,127.54166669099997,1.615
37.749999986000006,127.56250002449997,1.012
37.749999986000006,127.58333335799998,0.0
37.749999986000006,127.60416669149997,0.0
37.749999986000006,127.62500002499998,2.36
37.749999986000006,127.64583335849997,1.178
37.749999986000006,127.66666669199998,0.917
37.749999986000006,127.68750002549997,0.944
37.749999986000006,127.70833335899997,3.854
37.749999986000006,127.72916669249997,8.128
37.749999986000006,127.75000002599997,1.603
37.749999986000006,127.77083335949997,1.156
37.749999986000006,127.79166669299997,5.395
37.749999986000006,127.81250002649998,1.257
37.749999986000006,127.83333335999997,1.223
37.749999986000006,127.85416669349998,0.905
37.749999986000006,127.87500002699997,0.729
37.749999986000006,127.89583336049998,1.308
37.749999986000006,127.91666669399997,2.82
37.749999986000006,127.93750002749996,1.664
37.749999986000006,127.95833336099997,2.975
37.749999986000006,127.97916669449997,1.179
37.749999986000006,128.00000002799996,1.383
37.749999986000006,128.02083336149997,1.229
37.749999986000006,128.04166669499998,1.833
37.749999986000006,128.06250002849998,1.383
37.749999986000006,128.08333336199996,0.0
37.749999986000006,128.10416669549997,0.0
37.749999986000006,128.12500002899998,0.588
37.749999986000006,128.14583336249999,0.0
37.749999986000006,128.16666669599996,0.0
37.749999986000006,128.18750002949997,0.0
37.749999986000006,128.20833336299998,0.0
37.749999986000006,128.22916669649996,0.0
37.749999986000006,128.25000002999997,0.0
37.749999986000006,128.27083336349997,0.0
37.749999986000006,128.29166669699998,0.0
37.749999986000006,128.31250003049996,2.177
37.749999986000006,128.33333336399997,0.0
37.749999986000006,128.35416669749998,0.953
37.749999986000006,128.37500003099998,0.994
37.749999986000006,128.39583336449996,0.694
37.749999986000006,128.41666669799997,0.0
37.749999986000006,128.43750003149998,0.0
37.749999986000006,128.45833336499996,0.0
37.749999986000006,128.47916669849997,0.0
37.749999986000006,128.50000003199997,0.0
37.749999986000006,128.52083336549998,0.0
37.749999986000006,128.54166669899996,0.0
37.749999986000006,128.56250003249997,0.0
37.749999986000006,128.58333336599998,0.0
37.749999986000006,128.60416669949998,0.0
37.749999986000006,128.62500003299996,0.0
37.749999986000006,128.64583336649997,0.0
37.749999986000006,128.66666669999998,2.98
37.749999986000006,128.68750003349996,0.953
37.749999986000006,128.70833336699997,0.0
37.749999986000006,128.72916670049997,0.0
37.749999986000006,128.75000003399998,0.0
37.749999986000006,128.77083336749996,0.777
37.749999986000006,128.79166670099997,45.368
37.749999986000006,128.81250003449998,2.177
37.749999986000006,128.83333336799998,3.052
37.749999986000006,128.85416670149996,10.814
37.749999986000006,128.87500003499997,44.526
37.749999986000006,128.89583336849998,66.525
37.749999986000006,128.91666670199996,20.357
37.749999986000006,128.93750003549997,9.604
37.749999986000006,128.95833336899997,9.991
37.749999986000006,128.97916670249998,3.868
37.749999986000006,129.00000003599996,2.506
37.749999986000006,129.02083336949997,1.331
37.749999986000006,129.04166670299998,0.0
37.749999986000006,129.06250003649998,0.0
37.749999986000006,129.08333336999996,0.0
37.749999986000006,129.10416670349997,0.0
37.749999986000006,129.12500003699998,0.0
37.749999986000006,129.1458333705,0.0
37.749999986000006,129.16666670399997,0.0
37.749999986000006,129.18750003749997,0.0
37.749999986000006,129.20833337099998,0.0
37.749999986000006,129.22916670449996,0.0
37.749999986000006,129.25000003799997,0.0
37.749999986000006,129.27083337149998,0.0
37.749999986000006,129.29166670499998,0.0
37.749999986000006,129.31250003849996,0.0
37.749999986000006,129.33333337199997,0.0
37.749999986000006,129.35416670549998,0.0
37.749999986000006,129.37500003899999,0.0
37.749999986000006,129.39583337249996,0.0
37.749999986000006,129.41666670599997,0.0
37.749999986000006,129.43750003949998,0.0
37.749999986000006,129.45833337299996,0.0
37.749999986000006,129.47916670649997,0.0
37.749999986000006,129.50000003999997,0.0
37.749999986000006,129.52083337349998,0.0
37.749999986000006,129.54166670699996,0.0
37.749999986000006,129.56250004049997,0.0
37.749999986000006,129.58333337399998,0.0
37.749999986000006,129.60416670749999,0.0
37.749999986000006,129.62500004099996,0.0
37.749999986000006,129.64583337449997,0.0
37.749999986000006,129.66666670799998,0.0
37.749999986000006,129.68750004149996,0.0
37.749999986000006,129.70833337499997,0.0
37.749999986000006,129.72916670849997,0.0
37.749999986000006,129.75000004199998,0.0
37.749999986000006,129.77083337549996,0.0
37.749999986000006,129.79166670899997,0.0
37.749999986000006,129.81250004249998,0.0
37.749999986000006,129.83333337599998,0.0
37.749999986000006,129.85416670949996,0.0
37.749999986000006,129.87500004299997,0.0
37.749999986000006,129.89583337649998,0.0
37.749999986000006,129.91666670999996,0.0
37.749999986000006,129.93750004349997,0.0
37.749999986000006,129.95833337699997,0.0
37.749999986000006,129.97916671049998,0.0
37.749999986000006,130.00000004399996,0.0
37.749999986000006,130.02083337749997,0.0
37.749999986000006,130.04166671099998,0.0
37.749999986000006,130.06250004449998,0.0
37.749999986000006,130.08333337799996,0.0
37.749999986000006,130.10416671149997,0.0
37.749999986000006,130.12500004499998,0.0
37.749999986000006,130.14583337849996,0.0
37.749999986000006,130.16666671199997,0.0
37.749999986000006,130.18750004549997,0.0
37.749999986000006,130.20833337899998,0.0
37.749999986000006,130.22916671249996,0.0
37.749999986000006,130.25000004599997,0.0
37.749999986000006,130.27083337949998,0.0
37.749999986000006,130.29166671299998,0.0
37.749999986000006,130.31250004649996,0.0
37.749999986000006,130.33333337999997,0.0
37.749999986000006,130.35416671349998,0.0
37.749999986000006,130.37500004699996,0.0
37.749999986000006,130.39583338049997,0.0
37.749999986000006,130.41666671399997,0.0
37.749999986000006,130.43750004749998,0.0
37.749999986000006,130.45833338099996,0.0
37.749999986000006,130.47916671449997,0.0
37.749999986000006,130.50000004799998,0.0
37.749999986000006,130.52083338149998,0.0
37.749999986000006,130.54166671499996,0.0
37.749999986000006,130.56250004849997,0.0
37.749999986000006,130.58333338199998,0.0
37.749999986000006,130.60416671549996,0.0
37.749999986000006,130.62500004899996,0.0
37.749999986000006,130.64583338249997,0.0
37.749999986000006,130.66666671599998,0.0
37.749999986000006,130.68750004949996,0.0
37.749999986000006,130.70833338299997,0.0
37.749999986000006,130.72916671649998,0.0
37.749999986000006,130.75000004999998,0.0
37.749999986000006,130.77083338349996,0.0
37.749999986000006,130.79166671699997,0.0
37.749999986000006,130.81250005049998,0.0
37.749999986000006,130.83333338399999,0.0
37.749999986000006,130.85416671749996,0.0
37.749999986000006,130.87500005099997,0.0
37.749999986000006,130.89583338449998,0.0
37.749999986000006,130.91666671799996,0.0
37.749999986000006,130.93750005149997,0.0
37.749999986000006,130.95833338499997,0.0
37.749999986000006,130.97916671849998,0.0
37.729166652500005,124.52083333349997,0.0
37.729166652500005,124.54166666699997,0.0
37.729166652500005,124.56250000049997,0.0
37.729166652500005,124.58333333399997,0.0
37.729166652500005,124.60416666749997,0.0
37.729166652500005,124.62500000099998,0.0
37.729166652500005,124.64583333449997,0.0
37.729166652500005,124.66666666799998,0.0
37.729166652500005,124.68750000149997,0.0
37.729166652500005,124.70833333499998,0.0
37.729166652500005,124.72916666849997,0.0
37.729166652500005,124.75000000199996,0.0
37.729166652500005,124.77083333549997,0.0
37.729166652500005,124.79166666899997,0.0
37.729166652500005,124.81250000249997,0.0
37.729166652500005,124.83333333599997,0.0
37.729166652500005,124.85416666949997,0.0
37.729166652500005,124.87500000299997,0.0
37.729166652500005,124.89583333649998,0.0
37.729166652500005,124.91666666999997,0.0
37.729166652500005,124.93750000349998,0.0
37.729166652500005,124.95833333699997,0.0
37.729166652500005,124.97916667049998,0.0
37.729166652500005,125.00000000399997,0.0
37.729166652500005,125.02083333749997,0.0
37.729166652500005,125.04166667099997,0.0
37.729166652500005,125.06250000449997,0.0
37.729166652500005,125.08333333799997,0.0
37.729166652500005,125.10416667149997,0.0
37.729166652500005,125.12500000499998,0.0
37.729166652500005,125.14583333849997,0.0
37.729166652500005,125.16666667199998,0.0
37.729166652500005,125.18750000549997,0.0
37.729166652500005,125.20833333899998,0.0
37.729166652500005,125.22916667249997,0.0
37.729166652500005,125.25000000599996,0.0
37.729166652500005,125.27083333949997,0.0
37.729166652500005,125.29166667299997,0.0
37.729166652500005,125.31250000649997,0.0
37.729166652500005,125.33333333999997,0.0
37.729166652500005,125.35416667349998,0.0
37.729166652500005,125.37500000699997,0.0
37.729166652500005,125.39583334049998,0.0
37.729166652500005,125.41666667399997,0.0
37.729166652500005,125.43750000749998,0.0
37.729166652500005,125.45833334099997,0.0
37.729166652500005,125.47916667449996,0.0
37.729166652500005,125.50000000799997,0.0
37.729166652500005,125.52083334149997,0.0
37.729166652500005,125.54166667499997,0.0
37.729166652500005,125.56250000849997,0.0
37.729166652500005,125.58333334199997,0.0
37.729166652500005,125.60416667549997,0.0
37.729166652500005,125.62500000899998,0.0
37.729166652500005,125.64583334249997,0.0
37.729166652500005,125.66666667599998,0.0
37.729166652500005,125.68750000949997,0.0
37.729166652500005,125.70833334299998,0.0
37.729166652500005,125.72916667649997,0.0
37.729166652500005,125.75000000999997,0.0
37.729166652500005,125.77083334349997,0.0
37.729166652500005,125.79166667699997,0.0
37.729166652500005,125.81250001049997,0.0
37.729166652500005,125.83333334399997,0.0
37.729166652500005,125.85416667749998,0.0
37.729166652500005,125.87500001099997,0.0
37.729166652500005,125.89583334449998,0.0
37.729166652500005,125.91666667799997,0.0
37.729166652500005,125.93750001149998,0.0
37.729166652500005,125.95833334499997,0.0
37.729166652500005,125.97916667849996,0.0
37.729166652500005,126.00000001199997,0.0
37.729166652500005,126.02083334549997,0.0
37.729166652500005,126.04166667899997,0.0
37.729166652500005,126.06250001249997,0.0
37.729166652500005,126.08333334599997,0.0
37.729166652500005,126.10416667949997,0.0
37.729166652500005,126.12500001299998,0.0
37.729166652500005,126.14583334649997,0.0
37.729166652500005,126.16666667999998,0.0
37.729166652500005,126.18750001349997,0.0
37.729166652500005,126.20833334699998,0.0
37.729166652500005,126.22916668049997,0.659
37.729166652500005,126.25000001399997,0.0
37.729166652500005,126.27083334749997,1.039
37.729166652500005,126.29166668099997,1.362
37.729166652500005,126.31250001449997,1.271
37.729166652500005,126.33333334799997,0.0
37.729166652500005,126.35416668149998,0.916
37.729166652500005,126.37500001499997,2.332
37.729166652500005,126.39583334849998,2.773
37.729166652500005,126.41666668199997,2.249
37.729166652500005,126.43750001549998,1.849
37.729166652500005,126.45833334899997,3.579
37.729166652500005,126.47916668249997,7.388
37.729166652500005,126.50000001599997,5.765
37.729166652500005,126.52083334949997,6.201
37.729166652500005,126.54166668299997,5.2
37.729166652500005,126.56250001649997,6.24
37.729166652500005,126.58333334999998,4.869
37.729166652500005,126.60416668349997,4.674
37.729166652500005,126.62500001699998,5.416
37.729166652500005,126.64583335049997,4.299
37.729166652500005,126.66666668399998,4.613
37.729166652500005,126.68750001749997,15.776
37.729166652500005,126.70833335099996,26.146
37.729166652500005,126.72916668449997,69.064
37.729166652500005,126.75000001799997,44.248
37.729166652500005,126.77083335149997,34.445
37.729166652500005,126.79166668499997,15.043
37.729166652500005,126.81250001849997,17.104
37.729166652500005,126.83333335199997,9.803
37.729166652500005,126.85416668549998,6.324
37.729166652500005,126.87500001899997,3.155
37.729166652500005,126.89583335249998,5.611
37.729166652500005,126.91666668599997,4.764
37.729166652500005,126.93750001949996,2.812
37.729166652500005,126.95833335299997,5.368
37.729166652500005,126.97916668649997,14.223
37.729166652500005,127.00000001999997,7.282
37.729166652500005,127.02083335349997,4.346
37.729166652500005,127.04166668699997,53.585
37.729166652500005,127.06250002049997,45.725
37.729166652500005,127.08333335399998,44.994
37.729166652500005,127.10416668749997,46.595
